game_id,season,game_timestamp,home_team_id,away_team_id,home_points,away_points,winning_team_id
100406,2025,2026-01-16 19:00:00.000000,386,554,112,107,386
100405,2025,2026-01-15 22:30:00.000000,365,547,107,128,547
100404,2025,2026-01-15 22:00:00.000000,460,108,123,118,460
100403,2025,2026-01-15 22:00:00.000000,162,740,126,123,162
100402,2025,2026-01-15 20:30:00.000000,680,604,100,102,604
100401,2025,2026-01-15 20:00:00.000000,788,273,99,109,273
100400,2025,2026-01-15 19:30:00.000000,592,326,115,146,326
100399,2025,2026-01-15 19:00:00.000000,789,541,136,116,789
100398,2025,2026-01-15 14:00:00.000000,430,618,127,110,430
100397,2025,2026-01-14 22:30:00.000000,365,592,106,110,592
100396,2025,2026-01-14 22:00:00.000000,740,162,104,103,740
100395,2025,2026-01-14 21:30:00.000000,891,547,127,119,891
100394,2025,2026-01-14 20:00:00.000000,108,554,112,101,108
100393,2025,2026-01-14 20:00:00.000000,662,317,119,113,662
100392,2025,2026-01-13 23:00:00.000000,891,162,113,123,162
100391,2025,2026-01-13 22:30:00.000000,460,788,112,123,788
100390,2025,2026-01-13 20:00:00.000000,217,662,86,104,662
100389,2025,2026-01-13 20:00:00.000000,365,604,97,107,604
100388,2025,2026-01-13 20:00:00.000000,108,430,110,117,430
100387,2025,2026-01-13 20:00:00.000000,486,541,97,124,541
100386,2025,2026-01-13 19:30:00.000000,933,547,127,133,547
100385,2025,2026-01-12 22:30:00.000000,933,162,106,105,933
100384,2025,2026-01-12 22:00:00.000000,108,365,128,115,108
100383,2025,2026-01-12 20:30:00.000000,908,273,113,105,908
100382,2025,2026-01-12 19:00:00.000000,662,547,119,110,662
100381,2025,2026-01-11 21:00:00.000000,727,541,117,135,541
100380,2025,2026-01-11 20:30:00.000000,460,486,104,136,486
100379,2025,2026-01-11 20:00:00.000000,788,592,103,115,592
100378,2025,2026-01-11 20:00:00.000000,430,217,117,101,430
100377,2025,2026-01-11 19:00:00.000000,908,740,105,118,740
100376,2025,2026-01-11 19:00:00.000000,162,547,95,104,547
100375,2025,2026-01-11 18:00:00.000000,985,386,108,105,985
100374,2025,2026-01-11 15:30:00.000000,108,680,98,115,680
100373,2025,2026-01-11 15:00:00.000000,789,829,127,145,829
100372,2025,2026-01-10 21:30:00.000000,554,592,123,111,554
100371,2025,2026-01-10 20:00:00.000000,740,486,123,111,740
100370,2025,2026-01-10 20:00:00.000000,108,662,111,98,108
100369,2025,2026-01-10 19:30:00.000000,547,933,114,106,547
100368,2025,2026-01-10 13:00:00.000000,908,541,121,123,541
100367,2025,2026-01-09 22:30:00.000000,326,430,102,94,326
100366,2025,2026-01-09 22:00:00.000000,604,541,87,110,541
100365,2025,2026-01-09 22:00:00.000000,547,727,103,111,727
100364,2025,2026-01-09 21:00:00.000000,933,750,126,109,933
100363,2025,2026-01-09 21:00:00.000000,789,486,94,131,486
100362,2025,2026-01-09 20:00:00.000000,788,740,127,122,788
100361,2025,2026-01-09 19:30:00.000000,386,985,114,96,386
100360,2025,2026-01-09 19:00:00.000000,662,162,111,106,662
100359,2025,2026-01-08 21:00:00.000000,592,789,103,102,592
100358,2025,2026-01-08 20:00:00.000000,788,618,116,147,618
100357,2025,2026-01-07 22:00:00.000000,486,547,104,95,486
100356,2025,2026-01-07 22:00:00.000000,618,740,115,125,740
100355,2025,2026-01-07 21:30:00.000000,326,604,110,114,604
100354,2025,2026-01-07 20:00:00.000000,386,365,112,93,386
100353,2025,2026-01-07 20:00:00.000000,592,788,118,101,592
100352,2025,2026-01-07 19:30:00.000000,789,554,126,113,789
100351,2025,2026-01-07 19:30:00.000000,908,709,108,123,709
100350,2025,2026-01-07 19:00:00.000000,985,662,104,111,662
100349,2025,2026-01-06 23:00:00.000000,217,386,110,103,217
100348,2025,2026-01-06 20:00:00.000000,604,273,107,103,604
100347,2025,2026-01-06 20:00:00.000000,365,430,115,111,365
100346,2025,2026-01-06 20:00:00.000000,727,933,128,121,727
100345,2025,2026-01-05 22:00:00.000000,430,554,114,123,554
100344,2025,2026-01-05 22:00:00.000000,273,662,96,120,662
100343,2025,2026-01-05 20:30:00.000000,317,908,125,107,317
100342,2025,2026-01-05 20:00:00.000000,740,789,85,111,789
100341,2025,2026-01-05 20:00:00.000000,727,217,141,116,727
100340,2025,2026-01-04 21:30:00.000000,592,541,117,109,592
100339,2025,2026-01-04 21:00:00.000000,460,604,113,108,460
100338,2025,2026-01-04 20:00:00.000000,554,386,99,106,386
100337,2025,2026-01-04 18:00:00.000000,108,829,109,122,829
100336,2025,2026-01-04 18:00:00.000000,618,486,122,120,618
100335,2025,2026-01-04 15:30:00.000000,908,662,110,104,908
100334,2025,2026-01-03 22:30:00.000000,788,908,116,114,788
100333,2025,2026-01-03 22:00:00.000000,460,740,146,134,460
100332,2025,2026-01-03 20:30:00.000000,541,162,111,106,541
100331,2025,2026-01-03 20:00:00.000000,365,727,111,142,727
100330,2025,2026-01-03 17:00:00.000000,386,618,102,111,618
100329,2025,2026-01-02 22:30:00.000000,933,486,116,117,486
100328,2025,2026-01-02 22:00:00.000000,430,662,103,102,430
100327,2025,2026-01-02 21:00:00.000000,365,740,115,141,740
100326,2025,2026-01-02 20:00:00.000000,789,788,123,114,789
100325,2025,2026-01-02 19:30:00.000000,547,604,116,122,604
100324,2025,2026-01-02 19:00:00.000000,386,273,106,102,386
100323,2025,2026-01-01 22:30:00.000000,709,386,110,116,386
100322,2025,2026-01-01 22:00:00.000000,680,740,106,139,740
100321,2025,2026-01-01 20:30:00.000000,908,604,109,118,604
100320,2025,2026-01-01 18:00:00.000000,789,108,137,103,789
100319,2025,2025-12-31 20:00:00.000000,326,727,126,105,326
100318,2025,2025-12-31 19:30:00.000000,740,554,115,104,740
100317,2025,2025-12-31 19:00:00.000000,162,788,114,127,788
100316,2025,2025-12-31 19:00:00.000000,386,789,99,98,386
100315,2025,2025-12-31 15:30:00.000000,430,592,103,119,592
100314,2025,2025-12-31 15:00:00.000000,604,750,126,115,604
100313,2025,2025-12-31 13:00:00.000000,908,985,116,114,908
100312,2025,2025-12-30 23:00:00.000000,547,162,132,135,162
100311,2025,2025-12-30 22:30:00.000000,486,933,119,103,486
100310,2025,2025-12-30 21:00:00.000000,908,604,131,130,908
100309,2025,2025-12-30 20:00:00.000000,386,727,132,108,386
100308,2025,2025-12-29 22:30:00.000000,829,604,103,106,604
100307,2025,2025-12-29 20:00:00.000000,541,789,125,132,789
100306,2025,2025-12-29 20:00:00.000000,547,554,125,130,554
100305,2025,2025-12-29 20:00:00.000000,365,386,101,115,386
100304,2025,2025-12-29 20:00:00.000000,933,592,107,98,933
100303,2025,2025-12-29 20:00:00.000000,788,662,133,125,788
100302,2025,2025-12-29 19:30:00.000000,727,162,119,132,162
100301,2025,2025-12-29 19:30:00.000000,486,217,140,129,486
100300,2025,2025-12-29 19:00:00.000000,108,430,93,98,430
100299,2025,2025-12-28 21:30:00.000000,908,662,122,109,908
100298,2025,2025-12-28 21:00:00.000000,217,604,133,134,604
100297,2025,2025-12-28 18:00:00.000000,317,547,104,114,547
100296,2025,2025-12-28 18:00:00.000000,933,709,136,139,709
100295,2025,2025-12-28 15:30:00.000000,430,789,136,131,430
100294,2025,2025-12-28 15:30:00.000000,740,680,103,100,740
100293,2025,2025-12-27 20:00:00.000000,386,727,114,116,727
100292,2025,2025-12-27 20:00:00.000000,460,547,141,118,460
100291,2025,2025-12-27 20:00:00.000000,604,788,135,112,604
100290,2025,2025-12-27 19:00:00.000000,162,554,134,132,162
100289,2025,2025-12-27 19:00:00.000000,430,908,125,122,430
100288,2025,2025-12-27 17:00:00.000000,740,273,107,123,273
100287,2025,2025-12-26 22:00:00.000000,788,486,101,131,486
100286,2025,2025-12-26 21:30:00.000000,162,933,126,119,162
100285,2025,2025-12-26 20:00:00.000000,430,985,102,110,985
100284,2025,2025-12-26 20:00:00.000000,317,789,91,123,789
100283,2025,2025-12-25 22:30:00.000000,162,460,101,113,460
100282,2025,2025-12-25 20:00:00.000000,486,430,124,95,486
100281,2025,2025-12-25 17:00:00.000000,604,662,101,115,662
100280,2025,2025-12-25 14:30:00.000000,592,108,131,90,592
100279,2025,2025-12-23 22:30:00.000000,365,162,113,124,162
100278,2025,2025-12-23 22:00:00.000000,217,740,126,102,217
100277,2025,2025-12-23 22:00:00.000000,592,662,128,108,592
100276,2025,2025-12-23 21:00:00.000000,618,108,111,127,108
100275,2025,2025-12-23 21:00:00.000000,273,788,110,123,788
100274,2025,2025-12-23 20:30:00.000000,789,486,112,124,486
100273,2025,2025-12-23 20:00:00.000000,547,908,119,113,547
100272,2025,2025-12-23 20:00:00.000000,709,727,108,112,727
100271,2025,2025-12-23 19:30:00.000000,933,430,119,96,933
100270,2025,2025-12-22 22:00:00.000000,985,430,122,116,985
100269,2025,2025-12-22 22:00:00.000000,750,162,112,114,162
100268,2025,2025-12-22 21:30:00.000000,547,891,128,109,547
100267,2025,2025-12-22 21:00:00.000000,727,662,96,119,662
100266,2025,2025-12-22 20:00:00.000000,740,108,117,103,740
100265,2025,2025-12-21 22:00:00.000000,740,486,112,107,740
100264,2025,2025-12-21 19:00:00.000000,662,386,117,98,662
100263,2025,2025-12-21 19:00:00.000000,829,727,120,123,727
100262,2025,2025-12-20 22:30:00.000000,788,908,140,133,788
100261,2025,2025-12-20 22:00:00.000000,162,486,130,110,162
100260,2025,2025-12-20 21:30:00.000000,547,386,108,115,386
100259,2025,2025-12-20 20:30:00.000000,592,985,112,99,592
100258,2025,2025-12-20 20:00:00.000000,740,933,110,116,933
100257,2025,2025-12-20 19:00:00.000000,273,789,107,120,789
100256,2025,2025-12-20 19:00:00.000000,750,604,127,126,750
100255,2025,2025-12-20 17:00:00.000000,662,460,117,100,662
100254,2025,2025-12-19 21:30:00.000000,829,430,121,118,829
100253,2025,2025-12-19 19:30:00.000000,547,740,116,125,740
100252,2025,2025-12-18 22:00:00.000000,604,908,121,131,908
100251,2025,2025-12-18 21:00:00.000000,788,985,131,129,788
100250,2025,2025-12-18 21:00:00.000000,430,750,106,110,750
100249,2025,2025-12-18 21:00:00.000000,273,547,119,101,273
100248,2025,2025-12-18 20:30:00.000000,662,108,121,95,662
100247,2025,2025-12-18 20:00:00.000000,486,162,109,111,162
100246,2025,2025-12-18 20:00:00.000000,829,789,141,127,829
100245,2025,2025-12-18 20:00:00.000000,740,592,109,106,740
100244,2025,2025-12-17 20:00:00.000000,604,662,128,125,604
100243,2025,2025-12-15 22:30:00.000000,727,108,125,101,727
100242,2025,2025-12-15 21:30:00.000000,486,709,129,104,486
100241,2025,2025-12-15 21:00:00.000000,908,273,119,111,908
100240,2025,2025-12-14 21:00:00.000000,662,592,115,113,662
100239,2025,2025-12-14 20:00:00.000000,788,933,128,137,933
100238,2025,2025-12-14 19:00:00.000000,460,386,129,113,460
100237,2025,2025-12-14 19:00:00.000000,108,908,113,107,108
100236,2025,2025-12-13 21:00:00.000000,709,789,99,98,709
100235,2025,2025-12-12 22:00:00.000000,604,740,142,138,604
100234,2025,2025-12-12 20:30:00.000000,727,985,106,128,985
100233,2025,2025-12-12 20:00:00.000000,486,162,102,117,162
100232,2025,2025-12-11 22:00:00.000000,891,108,116,105,891
100231,2025,2025-12-11 20:00:00.000000,788,750,127,128,750
100230,2025,2025-12-11 20:00:00.000000,789,908,126,116,789
100229,2025,2025-12-10 22:00:00.000000,933,680,125,104,933
100228,2025,2025-12-10 19:30:00.000000,460,789,94,99,789
100227,2025,2025-12-08 20:00:00.000000,430,326,114,108,430
100226,2025,2025-12-08 19:30:00.000000,547,386,114,123,386
100225,2025,2025-12-08 19:00:00.000000,709,908,121,114,709
100224,2025,2025-12-07 20:00:00.000000,317,547,134,118,317
100223,2025,2025-12-07 19:30:00.000000,662,891,126,119,662
100222,2025,2025-12-07 19:00:00.000000,541,604,106,115,604
100221,2025,2025-12-07 18:00:00.000000,740,386,105,108,386
100220,2025,2025-12-07 18:00:00.000000,460,162,130,117,460
100219,2025,2025-12-06 20:30:00.000000,789,750,120,97,789
100218,2025,2025-12-06 20:00:00.000000,317,740,101,136,740
100217,2025,2025-12-06 20:00:00.000000,592,727,103,88,592
100216,2025,2025-12-06 19:30:00.000000,547,430,143,120,547
100215,2025,2025-12-06 17:00:00.000000,108,604,105,136,604
100214,2025,2025-12-05 21:30:00.000000,108,985,127,136,985
100213,2025,2025-12-05 20:00:00.000000,554,788,146,112,554
100212,2025,2025-12-05 20:00:00.000000,547,740,142,149,740
100211,2025,2025-12-05 19:30:00.000000,789,386,119,116,789
100210,2025,2025-12-05 19:30:00.000000,933,365,122,130,365
100209,2025,2025-12-05 19:30:00.000000,891,604,120,135,604
100208,2025,2025-12-05 19:30:00.000000,460,430,110,122,430
100207,2025,2025-12-05 19:00:00.000000,486,592,122,101,486
100206,2025,2025-12-04 20:00:00.000000,618,604,147,123,618
100205,2025,2025-12-04 19:30:00.000000,108,662,125,124,108
100204,2025,2025-12-04 19:30:00.000000,727,386,108,125,386
100203,2025,2025-12-04 19:00:00.000000,217,592,92,115,592
100202,2025,2025-12-03 20:30:00.000000,789,740,120,127,740
100201,2025,2025-12-03 20:00:00.000000,430,108,134,133,430
100200,2025,2025-12-03 19:30:00.000000,592,933,103,121,933
100199,2025,2025-12-03 19:00:00.000000,788,326,119,129,326
100198,2025,2025-12-03 19:00:00.000000,217,162,98,126,162
100197,2025,2025-12-03 19:00:00.000000,908,618,118,108,908
100196,2025,2025-12-02 23:00:00.000000,162,365,119,94,162
100195,2025,2025-12-02 20:00:00.000000,486,386,138,89,486
100194,2025,2025-12-02 20:00:00.000000,618,592,140,123,618
100193,2025,2025-12-02 19:30:00.000000,933,788,126,130,788
100192,2025,2025-12-01 22:00:00.000000,547,662,133,128,547
100191,2025,2025-12-01 21:00:00.000000,788,727,135,143,727
100190,2025,2025-12-01 21:00:00.000000,486,908,132,111,486
100189,2025,2025-12-01 19:30:00.000000,365,933,116,112,365
100188,2025,2025-11-30 21:30:00.000000,604,891,117,100,604
100187,2025,2025-11-30 21:00:00.000000,486,547,137,106,486
100186,2025,2025-11-30 19:00:00.000000,788,108,128,119,788
100185,2025,2025-11-30 18:00:00.000000,750,592,129,101,750
100184,2025,2025-11-30 15:00:00.000000,365,908,105,111,908
100183,2025,2025-11-29 22:00:00.000000,386,662,92,114,662
100182,2025,2025-11-29 21:00:00.000000,908,430,138,133,908
100181,2025,2025-11-29 20:30:00.000000,933,108,137,96,933
100180,2025,2025-11-29 17:00:00.000000,547,604,118,125,604
100179,2025,2025-11-28 22:00:00.000000,727,162,118,116,727
100178,2025,2025-11-28 22:00:00.000000,604,108,130,124,604
100177,2025,2025-11-28 21:30:00.000000,430,317,121,122,317
100176,2025,2025-11-28 21:30:00.000000,386,740,114,113,386
100175,2025,2025-11-28 21:30:00.000000,908,592,127,133,592
100174,2025,2025-11-26 22:00:00.000000,273,740,109,125,740
100173,2025,2025-11-26 22:00:00.000000,662,604,109,112,604
100172,2025,2025-11-26 22:00:00.000000,933,908,118,104,933
100171,2025,2025-11-26 20:00:00.000000,547,541,116,112,547
100170,2025,2025-11-26 19:30:00.000000,486,789,126,102,486
100169,2025,2025-11-25 23:00:00.000000,317,162,117,121,162
100168,2025,2025-11-24 22:00:00.000000,933,604,115,125,604
100167,2025,2025-11-24 22:00:00.000000,788,740,113,120,740
100166,2025,2025-11-24 21:30:00.000000,162,662,121,110,162
100165,2025,2025-11-24 20:00:00.000000,547,317,143,130,547
100164,2025,2025-11-24 20:00:00.000000,326,592,121,118,326
100163,2025,2025-11-24 20:00:00.000000,486,727,121,92,486
100162,2025,2025-11-24 19:30:00.000000,985,908,122,110,985
100161,2025,2025-11-23 20:00:00.000000,740,326,119,115,740
100160,2025,2025-11-23 20:00:00.000000,680,108,133,135,108
100159,2025,2025-11-23 19:00:00.000000,788,891,152,128,788
100158,2025,2025-11-23 18:00:00.000000,541,592,116,131,592
100157,2025,2025-11-22 22:00:00.000000,662,750,117,113,662
100156,2025,2025-11-22 20:30:00.000000,592,486,107,126,486
100155,2025,2025-11-22 19:00:00.000000,386,547,121,98,386
100154,2025,2025-11-22 13:00:00.000000,727,788,140,126,727
100153,2025,2025-11-21 22:00:00.000000,604,618,122,112,604
100152,2025,2025-11-21 22:00:00.000000,933,662,109,124,662
100151,2025,2025-11-21 21:30:00.000000,486,740,113,105,486
100150,2025,2025-11-21 21:00:00.000000,788,317,150,147,788
100149,2025,2025-11-21 20:30:00.000000,108,789,121,116,108
100148,2025,2025-11-20 20:00:00.000000,460,933,108,100,460
100147,2025,2025-11-20 20:00:00.000000,547,727,104,118,727
100146,2025,2025-11-20 19:00:00.000000,486,430,122,95,486
100145,2025,2025-11-19 22:00:00.000000,750,430,115,112,750
100144,2025,2025-11-19 21:30:00.000000,788,217,122,132,217
100143,2025,2025-11-19 20:00:00.000000,592,908,110,114,908
100142,2025,2025-11-19 20:00:00.000000,727,618,130,120,727
100141,2025,2025-11-19 20:00:00.000000,829,933,117,104,829
100140,2025,2025-11-19 19:30:00.000000,162,108,123,110,162
100139,2025,2025-11-19 19:00:00.000000,554,740,137,114,554
100138,2025,2025-11-18 23:00:00.000000,908,547,99,101,547
100137,2025,2025-11-18 22:30:00.000000,592,618,119,120,618
100136,2025,2025-11-18 20:00:00.000000,662,430,140,116,662
100135,2025,2025-11-18 19:00:00.000000,486,386,123,119,486
100134,2025,2025-11-17 21:00:00.000000,604,162,136,139,162
100133,2025,2025-11-17 20:00:00.000000,908,933,96,102,933
100132,2025,2025-11-17 20:00:00.000000,326,788,103,105,788
100131,2025,2025-11-17 19:00:00.000000,789,386,118,107,789
100130,2025,2025-11-16 20:00:00.000000,604,108,123,128,108
100129,2025,2025-11-16 20:00:00.000000,908,547,118,115,908
100128,2025,2025-11-16 19:30:00.000000,592,933,107,112,933
100127,2025,2025-11-16 19:00:00.000000,750,789,121,113,750
100126,2025,2025-11-16 19:00:00.000000,740,788,137,97,740
100125,2025,2025-11-16 16:00:00.000000,541,486,96,109,486
100124,2025,2025-11-16 15:30:00.000000,326,662,101,128,662
100123,2025,2025-11-15 20:00:00.000000,740,908,120,96,740
100122,2025,2025-11-15 20:00:00.000000,604,789,129,104,604
100121,2025,2025-11-15 19:00:00.000000,430,386,110,127,386
100120,2025,2025-11-15 17:00:00.000000,933,985,106,114,985
100119,2025,2025-11-14 21:30:00.000000,541,788,126,103,541
100118,2025,2025-11-14 20:30:00.000000,108,217,100,133,217
100117,2025,2025-11-14 20:00:00.000000,727,908,129,119,727
100116,2025,2025-11-14 20:00:00.000000,547,933,128,133,933
100115,2025,2025-11-14 20:00:00.000000,162,789,108,109,789
100114,2025,2025-11-13 21:00:00.000000,908,554,111,113,554
100113,2025,2025-11-13 21:00:00.000000,740,108,124,110,740
100112,2025,2025-11-12 22:30:00.000000,618,908,106,102,618
100111,2025,2025-11-12 22:00:00.000000,680,662,115,122,662
100110,2025,2025-11-12 21:30:00.000000,541,740,105,122,740
100109,2025,2025-11-12 20:30:00.000000,162,547,126,119,162
100108,2025,2025-11-12 20:00:00.000000,592,217,102,105,217
100107,2025,2025-11-12 20:00:00.000000,108,386,100,112,386
100106,2025,2025-11-12 20:00:00.000000,789,430,123,127,430
100105,2025,2025-11-12 19:30:00.000000,604,317,127,130,317
100104,2025,2025-11-11 23:00:00.000000,727,547,133,121,727
100103,2025,2025-11-11 21:00:00.000000,592,386,103,114,386
100102,2025,2025-11-11 20:00:00.000000,430,486,115,123,486
100101,2025,2025-11-11 19:30:00.000000,162,789,120,125,789
100100,2025,2025-11-10 22:30:00.000000,727,592,135,118,727
100099,2025,2025-11-10 21:00:00.000000,740,162,125,112,740
100098,2025,2025-11-10 21:00:00.000000,908,386,114,123,386
100097,2025,2025-11-10 20:30:00.000000,662,365,135,112,662
100096,2025,2025-11-10 20:00:00.000000,108,604,108,122,604
100095,2025,2025-11-10 19:00:00.000000,430,486,121,119,430
100094,2025,2025-11-10 19:00:00.000000,891,789,114,109,891
100093,2025,2025-11-09 21:00:00.000000,386,604,112,130,604
100092,2025,2025-11-09 20:30:00.000000,908,680,114,116,680
100091,2025,2025-11-09 18:00:00.000000,554,933,133,120,554
100090,2025,2025-11-09 15:30:00.000000,788,727,106,108,727
100089,2025,2025-11-08 22:30:00.000000,430,162,102,115,162
100088,2025,2025-11-08 21:00:00.000000,386,217,122,124,217
100087,2025,2025-11-08 20:00:00.000000,108,740,117,112,108
100086,2025,2025-11-08 20:00:00.000000,680,727,95,119,727
100085,2025,2025-11-08 20:00:00.000000,985,788,114,103,985
100084,2025,2025-11-08 19:00:00.000000,618,789,110,96,618
100083,2025,2025-11-07 22:00:00.000000,108,933,107,115,933
100082,2025,2025-11-07 22:00:00.000000,789,788,134,117,789
100081,2025,2025-11-07 20:00:00.000000,740,365,120,109,740
100080,2025,2025-11-07 20:00:00.000000,386,592,115,102,386
100079,2025,2025-11-07 19:30:00.000000,547,486,109,126,486
100078,2025,2025-11-06 21:00:00.000000,709,592,110,108,709
100077,2025,2025-11-05 22:00:00.000000,789,547,104,96,789
100076,2025,2025-11-05 22:00:00.000000,460,662,104,114,662
100075,2025,2025-11-05 22:00:00.000000,933,486,100,114,486
100074,2025,2025-11-05 21:00:00.000000,680,430,103,115,430
100073,2025,2025-11-05 20:30:00.000000,108,740,117,144,740
100072,2025,2025-11-05 20:00:00.000000,217,727,122,102,217
100071,2025,2025-11-05 19:30:00.000000,386,162,130,118,386
100070,2025,2025-11-05 19:00:00.000000,592,604,116,130,604
100069,2025,2025-11-04 23:00:00.000000,547,789,106,124,789
100068,2025,2025-11-04 22:00:00.000000,430,727,115,123,727
100067,2025,2025-11-04 20:00:00.000000,162,217,135,126,162
100066,2025,2025-11-03 22:30:00.000000,386,891,133,98,386
100065,2025,2025-11-03 22:00:00.000000,541,727,111,121,727
100064,2025,2025-11-03 21:00:00.000000,547,217,98,115,217
100063,2025,2025-11-03 20:00:00.000000,788,662,101,129,662
100062,2025,2025-11-03 20:00:00.000000,162,933,111,101,162
100061,2025,2025-11-03 19:30:00.000000,108,486,101,132,486
100060,2025,2025-11-03 19:00:00.000000,460,592,120,105,460
100059,2025,2025-11-02 21:30:00.000000,789,662,100,104,662
100058,2025,2025-11-02 20:00:00.000000,386,162,111,102,386
100057,2025,2025-11-02 18:00:00.000000,740,604,112,123,604
100056,2025,2025-11-02 18:00:00.000000,788,486,112,144,486
100055,2025,2025-11-02 15:30:00.000000,618,430,136,131,618
100054,2025,2025-11-01 22:00:00.000000,662,908,110,102,662
100053,2025,2025-11-01 20:00:00.000000,486,108,113,99,486
100052,2025,2025-11-01 19:00:00.000000,326,933,131,95,326
100051,2025,2025-11-01 18:00:00.000000,547,430,117,125,430
100050,2025,2025-11-01 17:00:00.000000,789,891,114,83,789
100049,2025,2025-10-31 22:30:00.000000,592,386,129,102,592
100048,2025,2025-10-31 22:00:00.000000,740,727,115,116,727
100047,2025,2025-10-31 22:00:00.000000,430,789,139,119,430
100046,2025,2025-10-31 21:30:00.000000,933,547,128,122,933
100045,2025,2025-10-30 20:30:00.000000,162,273,118,107,162
100044,2025,2025-10-30 20:00:00.000000,386,788,118,96,386
100043,2025,2025-10-30 20:00:00.000000,789,604,137,131,789
100042,2025,2025-10-29 22:00:00.000000,933,618,114,146,618
100041,2025,2025-10-29 21:30:00.000000,547,162,116,120,162
100040,2025,2025-10-29 21:00:00.000000,592,430,114,107,592
100039,2025,2025-10-29 21:00:00.000000,891,486,135,141,486
100038,2025,2025-10-29 20:30:00.000000,662,985,111,115,985
100037,2025,2025-10-29 20:00:00.000000,108,727,120,127,727
100036,2025,2025-10-29 18:30:00.000000,788,386,138,134,788
100035,2025,2025-10-28 23:00:00.000000,108,788,105,104,108
100034,2025,2025-10-28 20:00:00.000000,908,891,107,105,908
100033,2025,2025-10-27 22:30:00.000000,933,891,128,103,933
100032,2025,2025-10-27 22:00:00.000000,727,789,109,119,789
100031,2025,2025-10-27 21:30:00.000000,486,365,127,108,486
100030,2025,2025-10-27 21:00:00.000000,592,547,126,124,592
100029,2025,2025-10-27 20:30:00.000000,317,108,126,113,317
100028,2025,2025-10-27 20:00:00.000000,829,662,121,139,662
100027,2025,2025-10-27 20:00:00.000000,430,604,109,107,430
100026,2025,2025-10-27 20:00:00.000000,908,162,92,125,162
100025,2025,2025-10-26 21:00:00.000000,727,430,108,122,430
100024,2025,2025-10-26 21:00:00.000000,217,486,100,117,486
100023,2025,2025-10-26 19:30:00.000000,162,618,107,101,162
100022,2025,2025-10-26 19:00:00.000000,740,891,114,110,740
100021,2025,2025-10-26 14:00:00.000000,386,933,113,114,933
100020,2025,2025-10-25 21:00:00.000000,727,740,128,110,727
100019,2025,2025-10-25 20:00:00.000000,788,592,129,108,788
100018,2025,2025-10-25 19:30:00.000000,680,789,120,110,680
100017,2025,2025-10-24 22:30:00.000000,162,829,121,103,162
100016,2025,2025-10-24 22:00:00.000000,789,592,98,79,789
100015,2025,2025-10-24 22:00:00.000000,662,273,137,109,662
100014,2025,2025-10-24 22:00:00.000000,933,727,112,117,727
100013,2025,2025-10-24 20:30:00.000000,547,326,90,122,326
100012,2025,2025-10-24 20:00:00.000000,908,365,107,117,365
100011,2025,2025-10-24 20:00:00.000000,386,108,120,116,386
100010,2025,2025-10-24 20:00:00.000000,740,604,114,127,604
100009,2025,2025-10-23 22:00:00.000000,486,108,107,101,486
100008,2025,2025-10-23 19:30:00.000000,788,430,134,136,430
100007,2025,2025-10-22 22:00:00.000000,908,829,139,129,908
100006,2025,2025-10-22 22:00:00.000000,486,662,125,124,486
100005,2025,2025-10-22 21:30:00.000000,604,386,133,111,604
100004,2025,2025-10-22 21:00:00.000000,789,933,131,118,789
100003,2025,2025-10-22 20:00:00.000000,430,740,114,118,740
100002,2025,2025-10-21 22:00:00.000000,604,547,122,88,604
100001,2025,2025-10-21 19:30:00.000000,908,486,94,101,486
