game_id,person_id,team_id,starter,seconds,points,fg2_made,fg2_attempted,fg3_made,fg3_attempted,ft_attempted,ft_made,offensive_reb,defensive_reb,assists,steals,blocks,turnovers,defensive_fouls,offensive_fouls
100710,39103,547,true,1673.9000000000003,18,2,7,4,6,2,2,2,2,2,0,0,2,4,0
100710,73406,547,true,2222.0999999999995,13,5,6,1,2,0,0,1,1,6,0,1,1,4,1
100710,14296,547,true,2131.0,16,2,3,4,12,0,0,0,6,2,1,0,0,2,0
100710,60173,554,false,559.0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0
100710,95917,547,false,1353.0,12,3,4,2,2,0,0,0,3,1,0,0,0,1,0
100710,89832,547,false,998.0,2,1,4,0,0,0,0,3,1,2,0,0,0,0,0
100710,71124,547,false,1198.0,21,6,7,3,5,0,0,0,1,3,2,0,2,0,0
100710,10066,547,false,1106.0,5,2,5,0,3,1,1,0,5,3,0,1,0,1,0
100710,77461,554,false,665.0,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0
100667,78088,108,true,1727.1999999999998,7,3,8,0,2,3,1,1,3,5,0,0,2,0,0
100667,91089,108,false,1787.0,9,3,4,1,4,0,0,0,1,2,0,1,0,1,0
100667,24363,108,true,1795.9999999999998,7,3,10,0,3,2,1,0,3,14,1,0,0,3,0
100667,15211,541,true,1440.0,9,4,5,0,3,2,1,1,7,4,0,0,2,1,1
100667,42838,541,false,1107.0,27,3,4,6,8,3,3,0,5,1,0,0,0,0,0
100667,23413,541,false,1006.0,0,0,0,0,1,0,0,0,3,2,0,1,0,1,0
100667,21446,541,true,1399.0,20,1,3,6,13,0,0,1,5,8,2,0,0,2,0
100667,43745,541,false,1021.6,6,0,0,2,4,0,0,0,0,1,1,0,1,0,0
100667,72216,541,false,449.0,1,0,1,0,0,2,1,2,1,3,1,0,1,0,1
100667,59237,541,false,449.0,6,0,1,2,3,0,0,0,0,0,0,0,1,0,0
100667,43174,108,true,1664.0,5,1,3,1,3,0,0,2,2,1,1,1,2,1,0
100667,65831,541,true,1445.6,17,6,7,0,0,7,5,5,6,2,1,2,1,0,0
100667,18639,108,false,2171.0,22,6,9,3,8,1,1,0,2,1,1,0,2,3,0
100667,95666,541,true,1631.0,13,2,5,3,10,0,0,1,2,6,1,0,2,4,0
100667,69145,541,false,1331.4,6,3,3,0,1,0,0,2,2,1,0,2,2,0,2
100667,95748,108,true,2048.8,18,4,10,3,5,1,1,0,3,3,1,0,1,1,0
100667,59940,541,true,1237.4,14,1,5,4,7,0,0,0,4,3,0,0,1,1,0
100667,18883,541,false,618.0,7,1,2,1,1,2,2,0,6,0,0,0,1,0,0
100667,24916,108,true,1773.9999999999998,16,5,11,1,3,4,3,0,7,0,0,0,2,1,0
100667,99616,541,false,1265.0,8,1,3,2,4,0,0,0,4,1,1,0,1,3,0
100667,10220,108,false,1432.0,6,3,8,0,0,0,0,7,4,1,0,1,3,4,1
100641,50984,592,true,1307.0,19,2,3,5,6,0,0,0,3,3,1,2,1,4,0
100641,52644,592,true,1283.0,3,0,0,1,4,0,0,0,4,0,2,0,1,1,0
100641,58553,592,true,1487.0,28,5,8,3,10,9,9,0,5,3,3,1,2,1,0
100641,96832,680,false,454.0,0,0,1,0,0,0,0,0,2,2,0,0,1,2,0
100641,21499,592,false,454.0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0
100641,46531,680,true,1214.0,7,1,2,1,5,3,2,0,0,0,1,1,2,3,0
100641,49762,680,false,1183.0000000000002,11,5,10,0,2,2,1,3,3,1,1,0,0,1,0
100641,97239,592,false,1257.0,7,1,1,1,2,2,2,0,1,3,2,0,0,1,0
100641,10059,680,true,1172.0,5,1,2,1,5,0,0,1,5,0,0,0,2,3,0
100641,20901,592,true,1386.0,7,3,3,0,2,1,1,2,3,1,0,1,0,1,0
100641,68865,680,false,1865.0,20,1,3,6,10,0,0,0,1,1,0,0,1,1,0
100641,76316,592,true,1091.0,15,2,3,3,4,2,2,0,2,6,1,0,3,1,0
100641,79408,592,false,1043.0,6,3,3,0,0,0,0,1,3,1,1,1,1,1,1
100641,19168,680,true,1161.0,4,2,2,0,0,0,0,1,2,1,1,0,3,1,1
100641,92452,592,false,802.0,2,1,3,0,1,0,0,0,1,3,0,0,0,0,0
100641,73528,680,true,1623.9999999999998,13,5,11,1,5,0,0,0,4,7,2,0,5,0,0
100641,97256,680,true,1615.0,7,2,4,1,4,0,0,1,4,7,0,0,4,1,0
100641,94262,680,false,1885.0,11,4,8,1,4,0,0,3,3,2,0,1,0,2,0
100641,84013,680,false,1256.0,15,0,0,4,5,4,3,1,0,2,0,0,2,0,0
100641,48141,680,false,971.0,3,0,0,1,1,0,0,1,3,6,1,0,2,2,0
100641,32570,592,false,1283.0,10,4,7,0,0,2,2,1,3,4,0,0,2,1,0
100641,92859,592,false,946.0,8,3,3,0,1,2,2,0,1,1,2,0,0,0,0
100641,23317,592,false,1531.0,19,5,5,3,5,0,0,0,3,4,1,1,2,4,0
100641,36556,592,false,530.0,5,1,2,1,2,0,0,0,0,0,0,0,0,2,0
100634,77251,430,true,1635.0,11,4,5,1,5,0,0,1,6,4,0,0,6,1,0
100634,27145,273,true,1294.0,10,4,10,0,0,2,2,3,1,2,1,1,1,4,0
100634,73302,430,false,1143.6,10,2,2,1,3,6,3,0,0,0,3,0,3,2,0
100634,39799,430,true,1252.7,18,4,7,0,3,12,10,3,2,2,1,0,3,2,3
100634,78021,273,true,1438.0,16,3,6,1,1,7,7,0,4,1,2,0,2,4,0
100634,79082,273,false,373.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
100634,44212,273,true,1884.0,11,4,6,0,3,5,3,1,3,1,1,0,0,4,0
100634,30781,273,false,852.4000000000001,2,1,1,0,4,0,0,0,1,0,0,0,1,1,0
100634,55035,273,false,1442.0,18,2,3,4,7,2,2,0,1,4,1,0,2,3,1
100634,10851,430,false,1430.0,13,1,4,3,5,4,2,0,3,4,4,0,2,1,0
100634,29098,430,false,1211.0,9,3,5,0,0,4,3,0,2,5,0,0,2,2,0
100634,97389,273,true,1964.0,15,3,5,2,4,4,3,0,5,1,2,0,2,3,2
100634,17360,430,false,1830.0,16,4,5,2,4,2,2,0,5,5,0,0,0,1,0
100634,52041,430,true,1672.3,5,2,3,0,2,2,1,0,2,4,0,1,2,6,0
100634,94555,430,true,1694.4,35,1,1,9,11,7,6,1,2,3,2,0,2,2,0
100634,33414,273,false,1457.0,5,1,2,1,2,0,0,0,2,3,1,1,3,1,0
100634,24597,430,true,1449.0,7,3,8,0,2,2,1,3,12,0,0,7,2,3,0
100634,51976,273,true,986.0,0,0,5,0,4,0,0,0,3,5,1,1,2,2,0
100634,31721,273,false,1123.6,10,2,6,0,2,6,6,1,2,2,2,0,3,4,0
100634,56789,430,false,541.0,4,2,2,0,0,1,0,0,3,0,0,0,0,0,0
100634,19169,430,false,541.0,6,0,0,2,3,0,0,0,0,1,0,0,0,0,1
100634,52267,273,false,1586.0,12,5,7,0,1,2,2,1,4,3,0,0,5,2,2
100697,94836,908,false,1650.6999999999998,15,0,1,5,9,0,0,0,1,1,1,1,1,2,0
100697,36084,789,true,2308.2999999999997,11,5,6,0,5,2,1,2,5,6,3,0,6,2,1
100697,24219,908,false,734.0000000000001,2,1,1,0,2,0,0,1,1,3,0,0,1,2,0
100697,18308,789,true,1749.4999999999998,22,5,11,2,6,7,6,2,5,5,1,0,2,2,1
100697,26756,789,false,1287.1,17,7,7,1,1,1,0,1,3,3,2,0,0,3,0
100697,80965,908,false,869.7,9,2,2,1,2,3,2,0,0,3,0,0,1,2,0
100697,98421,789,true,1355.0,0,0,3,0,3,0,0,2,4,5,3,0,7,3,0
100697,94795,908,true,2046.0,9,4,6,0,2,3,1,0,3,2,3,0,0,1,0
100697,53271,908,true,1890.6,20,8,8,0,0,8,4,2,5,5,1,1,0,3,0
100697,30523,908,true,2120.9999999999995,16,5,9,2,6,0,0,1,5,7,1,0,8,1,1
100697,13174,789,false,746.8000000000001,2,1,2,0,0,0,0,0,2,4,0,0,1,0,0
100697,79034,789,true,2047.9,23,4,9,4,11,4,3,1,2,3,3,2,2,4,0
100697,29407,789,false,2112.899999999999,16,5,5,0,5,8,6,3,3,5,2,1,3,3,0
100697,77136,908,true,2000.4,15,3,3,3,5,0,0,0,2,1,2,1,1,1,0
100697,51734,789,true,2429.2,20,6,9,2,6,2,2,5,5,6,1,1,3,1,0
100697,97022,908,false,383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100697,89924,908,true,2490.9999999999995,32,10,15,2,4,6,6,1,3,9,2,0,7,4,0
100697,41026,908,false,998.6,4,2,6,0,1,0,0,0,1,5,2,0,2,2,0
100697,29082,789,false,722.2,12,0,1,4,4,0,0,0,0,1,1,0,0,2,0
100697,20958,908,false,715.0,9,0,0,3,5,0,0,0,0,1,1,0,0,3,0
100697,82891,789,false,1141.1,14,1,1,4,6,0,0,1,3,1,0,0,0,3,0
100758,70120,829,false,956.0,2,1,5,0,0,0,0,0,0,5,2,0,3,1,0
100758,47825,829,true,1480.0,27,6,10,4,5,7,3,1,1,6,0,0,0,1,0
100758,59891,788,true,1385.0000000000002,19,1,1,3,4,8,8,1,2,1,0,1,1,1,0
100758,76225,829,true,1650.0000000000002,20,7,8,1,2,3,3,1,6,10,1,1,4,4,0
100758,81382,829,true,1932.6,23,6,8,3,6,4,2,0,4,2,5,1,0,2,0
100758,29709,788,false,1762.0000000000002,13,3,8,1,2,4,4,0,5,9,3,0,2,3,0
100758,52237,788,false,1700.0,16,6,8,0,0,6,4,3,4,2,1,2,1,3,0
100758,10589,829,false,406.0,0,0,0,0,0,4,0,1,0,0,0,1,1,1,1
100758,47597,829,false,1658.0,13,5,7,1,5,0,0,0,3,6,1,1,0,2,0
100758,82592,788,false,1883.0,24,8,10,1,9,5,5,1,4,1,1,0,6,3,0
100758,69978,788,true,1929.0,9,2,3,0,4,8,5,1,1,4,2,0,1,1,0
100758,88662,829,true,1684.0,21,1,2,6,8,1,1,2,3,2,1,1,1,5,0
100758,45589,788,true,1773.0,6,1,4,1,6,2,1,1,7,4,1,1,4,3,0
100758,71733,829,true,1712.0,7,1,2,1,4,2,2,0,1,14,0,0,2,5,0
100758,71840,829,false,533.0,4,2,2,0,0,0,0,0,4,1,1,0,0,1,0
100758,45074,829,false,1363.0,17,2,2,4,7,2,1,0,4,2,0,0,2,1,1
100758,98605,788,true,2111.0,37,4,11,7,10,8,8,1,5,3,0,2,0,3,0
100758,44570,829,false,1025.4,9,3,5,0,0,5,3,1,3,1,1,5,2,3,2
100758,83235,788,true,1857.0,3,1,2,0,1,2,1,1,2,1,1,0,0,2,0
100633,53770,662,true,2380.0,40,10,13,5,10,8,5,1,6,5,0,0,4,0,1
100633,15209,662,false,258.6,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0
100633,26684,662,false,457.0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
100633,35846,662,false,1263.9999999999998,3,0,0,1,3,0,0,1,0,3,2,0,2,0,0
100633,59761,662,false,150.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
100633,17522,317,false,1555.1,25,2,7,4,7,10,9,2,2,2,3,0,2,1,0
100633,66416,317,false,1126.0,2,1,1,0,1,0,0,0,1,0,0,0,1,2,0
100633,64215,317,true,1543.9999999999998,15,3,3,3,5,0,0,1,5,2,0,2,3,4,0
100633,62270,317,true,1680.9999999999998,15,6,10,0,1,4,3,0,5,6,2,0,1,2,0
100633,46411,317,true,1586.0,11,2,5,1,2,6,4,1,7,0,0,1,0,4,0
100633,34683,662,false,198.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100633,12405,662,true,2246.4,33,15,17,1,2,3,0,2,11,10,2,2,2,4,0
100633,72151,317,true,2323.0,15,1,6,3,8,4,4,0,7,13,2,1,2,2,0
100633,24144,662,true,2053.0,6,1,3,1,7,1,1,0,5,1,0,0,2,3,0
100633,57470,662,false,859.0,4,1,3,0,2,3,2,2,1,1,0,1,0,1,0
100633,43018,317,false,1399.9,17,5,8,2,3,2,1,2,7,3,0,0,1,1,0
100633,59688,662,true,2360.2,23,8,11,0,1,9,7,1,2,1,2,2,2,4,1
100633,18969,317,true,2087.0,23,3,7,5,9,2,2,1,3,1,0,0,3,4,0
100633,78739,662,true,2173.8,13,2,3,3,14,0,0,0,5,6,2,2,4,3,0
100633,64019,317,false,1098.0,9,3,5,1,2,0,0,0,1,3,1,0,1,1,0
100645,13895,162,false,171.99999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100645,73360,162,false,1307.0,13,0,1,4,7,2,1,1,2,1,2,0,0,0,0
100645,87548,162,false,171.99999999999997,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0
100645,11454,618,true,1178.0,9,3,4,1,3,0,0,1,2,1,2,1,0,4,0
100645,46113,618,false,1782.9999999999998,21,3,7,4,11,4,3,0,4,2,0,0,4,4,0
100645,49841,162,true,1735.9999999999998,14,4,9,1,4,3,3,1,2,6,1,0,3,1,1
100645,16987,618,true,1722.0,18,3,7,2,10,6,6,0,3,4,1,0,0,0,0
100645,69919,162,false,1149.0,5,1,4,0,0,4,3,3,5,1,0,1,0,1,0
100645,57972,162,false,171.99999999999997,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
100645,15427,618,true,1573.6999999999998,18,4,5,2,6,4,4,0,5,2,0,1,2,0,0
100645,22084,162,false,1411.9999999999998,21,4,8,3,6,4,4,3,3,1,0,0,1,2,0
100645,94374,162,true,1262.0,6,1,2,1,4,1,1,0,2,4,1,0,0,0,0
100645,24465,162,false,171.99999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100645,28770,618,true,1330.0,2,1,2,0,2,0,0,0,2,3,2,0,1,3,0
100645,72108,162,true,1317.0,3,1,1,0,3,1,1,1,4,0,0,0,0,1,0
100645,81915,618,false,1168.0,8,1,4,2,4,0,0,0,2,6,0,1,1,1,0
100645,82933,618,false,339.0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
100645,95149,162,true,1578.9999999999998,26,10,15,1,7,3,3,3,12,4,0,5,2,3,0
100645,60922,618,true,1358.0,7,2,5,0,1,3,3,1,0,3,2,0,2,2,0
100645,76278,618,false,1100.0,9,1,1,2,6,1,1,0,2,0,1,2,0,3,0
100645,43237,162,true,1373.0,19,2,5,2,4,10,9,3,4,6,2,0,4,3,0
100645,80983,618,false,1339.3000000000002,7,2,4,1,6,0,0,0,7,1,0,2,1,1,0
100645,61371,618,false,171.99999999999997,4,1,1,0,0,2,2,1,0,1,0,0,0,0,0
100645,89399,162,false,1468.9999999999998,21,6,9,3,5,0,0,2,2,6,0,2,1,2,0
100645,21564,618,false,1337.0,8,1,3,2,3,0,0,3,3,5,2,1,0,1,0
100645,82059,162,false,1108.0,6,3,3,0,3,0,0,0,8,3,0,1,3,4,0
100658,52876,709,false,1110.0,6,0,1,2,2,0,0,1,3,2,0,0,1,0,0
100658,23985,709,false,1555.0000000000002,10,2,4,2,7,0,0,0,2,6,2,0,1,2,1
100658,63732,486,false,937.0000000000002,4,1,1,0,1,2,2,0,2,2,0,0,0,1,0
100658,74962,486,true,1308.0,10,5,6,0,1,0,0,5,7,5,1,1,3,0,1
100658,89156,486,true,1742.9999999999998,22,8,9,1,4,3,3,0,5,5,1,2,5,1,1
100658,44740,486,false,110.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100658,33166,486,true,1323.0,2,1,2,0,3,0,0,1,1,1,0,0,0,1,0
100658,14600,486,false,1116.0000000000002,9,0,1,3,6,0,0,1,1,1,2,0,0,2,0
100658,25634,709,false,1328.0000000000002,15,6,8,0,2,4,3,1,5,4,0,0,3,1,0
100658,93251,486,false,644.0,5,1,3,1,1,0,0,0,1,0,1,0,1,0,0
100658,89302,709,true,1905.0,13,2,7,3,11,0,0,3,3,2,2,0,5,0,0
100658,17023,486,true,1791.0,17,3,7,3,4,2,2,1,8,4,0,5,1,0,0
100658,60559,486,true,1223.0,18,7,11,1,3,2,1,2,2,6,0,0,3,2,1
100658,73255,486,false,1124.0,18,1,1,5,7,1,1,0,8,4,0,1,1,1,1
100658,85748,709,false,615.0,4,2,3,0,2,1,0,2,2,1,0,0,0,1,0
100658,50195,709,false,1095.0,7,2,4,1,3,0,0,1,1,1,2,0,1,2,0
100658,94553,709,false,227.0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
100658,93896,709,true,1164.0,0,0,2,0,0,0,0,1,6,4,1,1,0,1,0
100658,69924,486,false,1334.9999999999998,5,1,3,1,2,0,0,1,0,3,1,1,1,1,0
100658,64923,709,true,1542.9999999999998,3,1,2,0,0,4,1,3,2,3,1,2,1,0,1
100658,39466,486,false,1526.0,13,2,4,3,7,0,0,0,1,2,0,0,0,1,0
100658,91209,709,true,1489.0,8,1,3,2,4,0,0,0,1,2,1,0,3,1,0
100658,40792,486,false,110.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
100658,62659,709,true,2369.0,35,7,13,7,15,0,0,0,6,4,1,0,1,2,0
100658,78846,486,false,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100746,46862,727,true,2324.0,12,3,8,1,2,3,3,1,8,10,0,1,4,1,1
100746,94824,985,true,1913.7,14,3,9,2,5,3,2,0,7,5,1,2,1,2,0
100746,97749,985,false,1015.7,8,3,5,0,2,2,2,0,3,4,0,0,2,2,0
100746,42452,727,false,1690.0000000000002,6,0,0,1,5,3,3,0,3,2,0,0,0,0,0
100746,50231,727,false,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100746,51515,985,false,1228.6999999999998,7,2,3,1,3,0,0,0,1,3,2,0,0,2,0
100746,31596,727,false,929.0,4,2,3,0,1,0,0,1,3,2,0,0,0,3,0
100746,40028,727,true,1617.1,13,5,6,0,0,4,3,4,6,0,1,0,1,2,0
100746,15951,727,true,2329.0,32,8,16,3,13,8,7,1,6,6,3,0,3,1,0
100746,41124,985,true,1657.8,12,0,1,4,9,0,0,0,0,2,0,0,2,2,0
100746,28880,727,false,1249.0,11,5,5,0,0,2,1,2,1,1,2,4,1,3,0
100746,38973,985,false,896.4999999999999,6,1,1,0,0,4,4,0,2,1,1,1,0,1,0
100746,21333,985,false,880.0,8,4,7,0,0,0,0,1,3,1,1,0,0,2,0
100746,61084,727,true,2373.0,24,5,9,2,6,9,8,0,2,5,0,1,3,2,0
100746,71405,985,true,2000.0,20,5,9,0,0,10,10,4,7,3,0,0,3,2,1
100746,77460,727,true,1735.9,7,2,2,1,2,0,0,0,1,1,0,0,0,4,0
100746,49684,985,true,2149.6,6,3,11,0,0,1,0,4,1,3,1,1,1,4,0
100746,39337,985,false,314.0,2,1,3,0,2,0,0,0,0,1,0,0,0,3,0
100746,77648,985,true,2344.0,30,7,13,4,5,4,4,2,2,8,0,0,2,2,0
100746,21862,727,false,144.0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0
100677,78009,933,false,338.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100677,72153,217,true,1320.0,15,2,6,3,5,2,2,3,1,9,1,0,2,1,0
100677,49641,217,false,398.0,3,0,0,0,1,3,3,1,1,1,0,0,0,1,0
100677,96469,217,false,1235.9,11,4,6,1,4,0,0,1,3,2,0,2,2,1,0
100677,98154,217,false,931.0,5,0,1,1,3,2,2,0,2,2,1,0,3,1,0
100677,24937,217,true,1543.0,26,4,5,4,6,6,6,1,1,6,1,0,0,3,0
100677,10960,933,true,1433.0,17,3,8,3,7,2,2,0,1,4,2,1,2,3,0
100677,15872,217,true,1206.0,16,5,5,0,2,8,6,2,3,2,2,1,1,1,1
100677,54250,217,false,1180.0,16,1,1,4,6,2,2,1,4,3,1,0,0,0,0
100677,18722,217,false,956.0,11,1,3,3,6,0,0,0,1,1,0,0,0,0,0
100677,94786,933,false,1297.0,7,2,3,1,3,0,0,0,6,4,1,0,3,4,0
100677,89574,217,true,1448.0,12,3,5,2,3,0,0,1,4,4,1,1,1,2,0
100677,13018,217,false,481.0,9,0,0,3,4,0,0,0,1,2,0,0,1,2,0
100677,49086,217,false,398.0,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0
100677,72777,933,false,1709.0,20,5,7,1,4,7,7,2,6,1,1,0,1,0,0
100677,15759,217,false,398.0,6,0,0,2,5,0,0,0,0,1,1,0,0,1,0
100677,87045,217,true,1342.1,3,0,0,1,4,0,0,0,4,3,2,0,1,1,0
100677,19206,933,false,1575.0,9,0,0,3,9,0,0,1,3,0,0,2,2,2,0
100677,39198,933,true,1809.0,0,0,2,0,1,0,0,0,5,2,0,0,3,4,0
100677,79567,933,true,1816.0,26,7,9,2,5,6,6,0,3,0,0,0,4,1,0
100677,87835,933,true,1508.0,8,2,6,0,1,6,4,3,0,1,4,0,2,3,0
100677,67584,217,false,1563.0,11,3,5,1,3,2,2,2,6,0,2,2,0,3,0
100677,86086,933,true,1220.0,4,2,3,0,1,0,0,0,2,2,0,0,0,2,0
100677,49482,933,false,1695.0,16,0,1,4,12,5,4,0,1,6,1,1,4,1,0
100706,80180,829,false,471.0,5,0,0,1,1,3,2,0,1,2,0,1,2,0,0
100706,46627,386,true,1881.0,25,6,9,3,6,4,4,0,3,6,0,0,2,1,0
100706,49211,829,true,1635.9999999999998,6,3,8,0,2,0,0,1,3,1,0,3,5,1,1
100706,51703,829,true,995.0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0
100706,47825,829,true,1394.0,13,4,5,1,3,4,2,0,3,3,0,0,3,2,0
100706,99176,829,true,1544.9999999999998,11,3,4,1,5,2,2,1,2,1,2,0,1,2,0
100706,67141,386,true,1823.0,20,6,10,2,5,2,2,1,2,7,0,1,2,3,0
100706,76225,829,true,1535.0,17,8,9,0,0,2,1,1,4,6,2,0,3,1,0
100706,81382,829,false,1066.0,5,2,4,0,4,2,1,1,2,2,0,1,0,1,0
100706,88563,386,false,284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100706,58609,386,true,1472.1,14,2,5,3,6,1,1,3,4,0,2,0,4,1,0
100706,19338,386,false,1142.4999999999998,7,2,5,1,4,0,0,0,2,4,2,0,1,2,0
100706,10589,829,false,355.99999999999994,1,0,1,0,0,2,1,0,1,1,1,0,1,0,0
100706,27682,386,true,1290.4,16,2,3,4,6,0,0,1,3,3,1,0,3,3,1
100706,47597,829,false,923.0,10,0,1,2,4,4,4,0,3,1,1,0,1,1,0
100706,88662,829,false,1538.9999999999998,13,2,4,3,3,0,0,1,2,1,0,0,1,4,0
100706,68451,386,true,1564.0,6,3,5,0,0,0,0,2,5,1,1,3,1,2,0
100706,80509,386,false,1626.9999999999998,12,3,4,2,4,0,0,1,2,2,3,1,1,1,0
100706,71733,829,false,1272.0,2,1,2,0,4,0,0,1,0,6,0,1,1,2,1
100706,71840,829,false,1034.4,8,3,5,0,0,3,2,1,0,2,3,1,0,0,0
100706,45074,829,false,633.5999999999998,7,2,3,1,2,0,0,0,2,0,0,0,1,1,0
100706,91482,386,false,1716.0,11,2,3,2,5,1,1,5,2,1,2,1,1,2,1
100706,71373,386,false,1031.9999999999998,7,1,2,1,2,2,2,1,6,0,1,0,1,0,1
100706,31782,386,false,284.0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0
100706,91274,386,false,284.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
100681,39020,740,true,1578.0,9,3,5,0,0,4,3,5,9,1,1,4,0,1,0
100681,34114,740,false,959.0,6,3,5,0,0,0,0,4,0,3,1,0,1,2,0
100681,16030,740,true,1748.0000000000002,9,2,10,1,4,4,2,1,8,4,2,0,3,3,0
100681,65473,326,true,2115.6,29,7,20,2,6,11,9,0,7,4,0,0,3,1,0
100681,96581,326,true,1843.0,16,4,9,2,7,3,2,1,10,2,2,0,1,0,0
100681,64495,326,true,2141.4,15,5,10,1,5,2,2,1,5,1,3,0,3,1,0
100681,96021,740,true,1841.0,8,1,2,2,7,0,0,0,2,2,1,0,2,1,0
100681,32502,326,false,105.0,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0
100681,34364,326,true,1617.0,4,2,5,0,0,0,0,4,6,1,2,0,0,1,0
100681,79473,740,false,1540.0,11,3,8,1,4,2,2,1,6,0,0,1,2,3,0
100681,28031,740,true,1960.0,19,5,11,3,7,0,0,0,6,3,0,0,2,1,0
100681,57788,326,false,1641.0,10,2,5,2,6,0,0,0,1,3,1,0,1,1,0
100681,75595,740,true,1930.6,17,5,9,2,4,1,1,1,7,6,1,2,2,3,0
100681,92478,740,false,1765.9999999999998,23,5,7,3,7,4,4,0,3,3,1,0,1,1,0
100681,65494,740,false,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100681,45291,326,false,1043.0,5,1,4,1,3,0,0,4,2,1,0,0,2,3,1
100681,30216,326,true,1134.0,2,1,1,0,3,0,0,1,1,1,0,1,0,1,0
100681,36480,326,false,105.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100681,25623,326,false,1712.9999999999998,5,1,2,1,2,0,0,0,4,2,0,0,0,2,0
100681,21562,740,false,749.4000000000001,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0
100681,69247,740,false,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100681,20666,740,false,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100681,89682,326,false,837.0,0,0,2,0,1,0,0,0,3,1,0,1,1,2,0
100681,81799,740,false,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100681,69004,326,false,105.0,4,1,1,0,0,2,2,1,0,1,0,0,0,0,0
100767,78088,108,true,1911.0000000000005,10,3,5,0,2,4,4,0,0,8,0,1,2,2,0
100767,91089,108,false,972.3,9,0,0,3,4,0,0,0,2,2,0,0,1,1,0
100767,24363,108,false,1794.0000000000005,32,1,4,7,13,9,9,0,2,6,0,1,4,2,0
100767,27017,273,true,1562.9999999999998,5,1,2,1,3,0,0,1,2,2,0,0,0,3,0
100767,53793,108,true,743.0,2,1,4,0,0,0,0,0,4,1,0,0,0,0,0
100767,41210,108,true,1706.7000000000005,14,6,13,0,0,4,2,6,9,0,1,0,2,0,1
100767,78021,273,true,1299.0,18,4,8,2,3,5,4,0,2,3,2,1,2,2,0
100767,79082,273,false,559.0,3,1,1,0,0,1,1,1,0,1,0,0,0,1,0
100767,30781,273,false,1713.0000000000005,1,0,2,0,3,2,1,0,2,4,0,2,0,3,0
100767,55035,273,false,791.0000000000001,14,1,2,4,4,0,0,0,0,1,0,0,0,1,0
100767,43174,108,false,995.0,9,1,3,2,2,1,1,4,2,2,0,1,0,5,0
100767,33414,273,false,1758.2000000000005,18,4,5,3,4,1,1,1,1,4,3,0,0,2,0
100767,95748,108,false,1629.0000000000005,16,5,8,0,4,8,6,1,4,3,1,0,3,2,0
100767,89892,108,true,1594.0,7,0,2,2,2,2,1,1,3,4,1,0,1,1,0
100767,51976,273,true,1566.0000000000005,17,4,7,2,5,3,3,0,2,4,1,0,2,2,0
100767,49591,273,true,743.0,9,3,5,1,2,2,0,0,4,0,0,0,0,0,0
100767,24916,108,true,2184.9999999999995,22,10,13,0,0,4,2,2,8,2,1,1,2,3,0
100767,31721,273,false,1761.0000000000005,22,10,15,0,5,2,2,1,2,5,1,0,2,3,0
100767,10220,108,false,870.0000000000001,5,2,3,0,0,2,1,3,0,2,0,1,1,1,0
100767,45654,273,true,1661.8000000000004,8,4,6,0,3,0,0,2,1,3,0,0,0,4,0
100767,52267,273,false,985.0,7,0,2,1,1,4,4,1,2,3,0,1,1,5,0
100655,77251,430,true,1736.0000000000002,9,1,2,2,10,1,1,0,3,3,1,0,1,1,0
100655,27556,604,false,1319.8000000000002,6,0,0,1,5,3,3,0,4,1,0,0,0,1,0
